,date,venue,bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
42653,2013-04-25,14,7,0,54,3,8.2,33,1,159
42654,2013-04-25,14,7,0,55,3,8.3,34,1,159
42655,2013-04-25,14,7,0,55,3,8.4,30,1,159
42656,2013-04-25,14,7,0,55,3,8.5,29,1,159
42657,2013-04-25,14,7,0,57,3,8.6,29,1,159
42658,2013-04-25,14,7,0,58,3,9.1,26,1,159
42659,2013-04-25,14,7,0,58,3,9.2,26,1,159
42660,2013-04-25,14,7,0,59,3,9.3,23,1,159
42661,2013-04-25,14,7,0,60,3,9.3,23,1,159
42662,2013-04-25,14,7,0,61,3,9.4,24,0,159
42663,2013-04-25,14,7,0,61,4,9.5,24,1,159
42664,2013-04-25,14,7,0,62,4,9.6,24,1,159
42665,2013-04-25,14,7,0,63,4,10.1,25,1,159
42666,2013-04-25,14,7,0,63,4,10.2,25,1,159
42667,2013-04-25,14,7,0,65,4,10.3,26,1,159
42668,2013-04-25,14,7,0,65,4,10.4,25,1,159
42669,2013-04-25,14,7,0,66,4,10.5,26,1,159
42670,2013-04-25,14,7,0,67,4,10.6,26,1,159
42671,2013-04-25,14,7,0,71,4,11.1,30,1,159
42672,2013-04-25,14,7,0,72,4,11.2,31,1,159
42673,2013-04-25,14,7,0,72,4,11.3,31,1,159
42674,2013-04-25,14,7,0,72,4,11.4,27,1,159
42675,2013-04-25,14,7,0,73,4,11.5,24,1,159
42676,2013-04-25,14,7,0,77,4,11.6,27,1,159
42677,2013-04-25,14,7,0,78,4,12.1,27,1,159
42678,2013-04-25,14,7,0,79,4,12.2,27,1,159
42679,2013-04-25,14,7,0,79,4,12.3,27,1,159
42680,2013-04-25,14,7,0,80,4,12.4,27,1,159
42681,2013-04-25,14,7,0,81,4,12.5,28,1,159
42682,2013-04-25,14,7,0,82,4,12.6,29,1,159
42683,2013-04-25,14,7,0,82,4,13.1,28,1,159
42684,2013-04-25,14,7,0,83,4,13.2,28,1,159
42685,2013-04-25,14,7,0,83,4,13.3,28,1,159
42686,2013-04-25,14,7,0,87,4,13.4,32,1,159
42687,2013-04-25,14,7,0,88,4,13.5,31,1,159
42688,2013-04-25,14,7,0,88,4,13.6,30,1,159
42689,2013-04-25,14,7,0,88,4,14.1,30,1,159
42690,2013-04-25,14,7,0,94,4,14.2,35,1,159
42691,2013-04-25,14,7,0,94,4,14.3,34,1,159
42692,2013-04-25,14,7,0,94,4,14.4,33,1,159
42693,2013-04-25,14,7,0,96,4,14.5,35,0,159
42694,2013-04-25,14,7,0,96,4,14.6,34,0,159
42695,2013-04-25,14,7,0,98,4,15.1,35,0,159
42696,2013-04-25,14,7,0,98,4,15.2,35,0,159
42697,2013-04-25,14,7,0,98,5,15.3,33,1,159
42698,2013-04-25,14,7,0,99,5,15.4,34,1,159
42699,2013-04-25,14,7,0,99,5,15.5,33,1,159
42700,2013-04-25,14,7,0,100,5,15.6,33,1,159
42701,2013-04-25,14,7,0,101,5,16.1,30,1,159
42702,2013-04-25,14,7,0,105,5,16.2,33,1,159
42703,2013-04-25,14,7,0,106,5,16.3,34,1,159
42704,2013-04-25,14,7,0,112,5,16.4,40,1,159
42705,2013-04-25,14,7,0,112,5,16.5,39,1,159
42706,2013-04-25,14,7,0,115,5,16.6,38,1,159
42707,2013-04-25,14,7,0,116,5,17.1,38,1,159
42708,2013-04-25,14,7,0,116,6,17.2,37,2,159
42709,2013-04-25,14,7,0,117,6,17.3,38,2,159
42710,2013-04-25,14,7,0,118,6,17.4,38,2,159
42711,2013-04-25,14,7,0,122,6,17.5,41,2,159
42712,2013-04-25,14,7,0,126,6,17.6,44,2,159
42713,2013-04-25,14,7,0,132,6,18.1,50,2,159
42714,2013-04-25,14,7,0,133,6,18.2,50,2,159
42715,2013-04-25,14,7,0,133,6,18.3,50,2,159
42716,2013-04-25,14,7,0,135,6,18.4,48,2,159
42717,2013-04-25,14,7,0,139,6,18.5,51,2,159
42718,2013-04-25,14,7,0,143,6,18.6,55,2,159
42719,2013-04-25,14,7,0,145,6,19.1,57,2,159
42720,2013-04-25,14,7,0,149,6,19.2,55,2,159
42721,2013-04-25,14,7,0,149,6,19.3,55,2,159
42722,2013-04-25,14,7,0,155,6,19.4,61,2,159
42723,2013-04-25,14,7,0,159,6,19.5,63,2,159
42724,2013-04-25,14,7,0,159,6,19.6,63,2,159
42755,2013-04-26,7,2,3,34,0,5.1,34,0,149
42756,2013-04-26,7,2,3,35,0,5.2,34,0,149
42757,2013-04-26,7,2,3,37,0,5.3,36,0,149
42758,2013-04-26,7,2,3,41,0,5.4,36,0,149
42759,2013-04-26,7,2,3,41,0,5.5,36,0,149
42760,2013-04-26,7,2,3,45,0,5.6,40,0,149
42761,2013-04-26,7,2,3,45,1,6.1,40,1,149
42762,2013-04-26,7,2,3,45,1,6.2,40,1,149
42763,2013-04-26,7,2,3,45,1,6.3,40,1,149
42764,2013-04-26,7,2,3,49,1,6.4,44,1,149
42765,2013-04-26,7,2,3,50,1,6.5,45,1,149
42766,2013-04-26,7,2,3,50,1,6.6,45,1,149
42767,2013-04-26,7,2,3,51,1,7.1,42,1,149
42768,2013-04-26,7,2,3,52,1,7.2,43,1,149
42769,2013-04-26,7,2,3,53,1,7.3,43,1,149
42770,2013-04-26,7,2,3,57,1,7.4,46,1,149
42771,2013-04-26,7,2,3,58,1,7.5,47,1,149
42772,2013-04-26,7,2,3,60,1,7.6,45,1,149
42773,2013-04-26,7,2,3,61,1,8.1,45,1,149
42774,2013-04-26,7,2,3,62,1,8.2,45,1,149
42775,2013-04-26,7,2,3,63,1,8.3,45,1,149
42776,2013-04-26,7,2,3,64,1,8.4,46,1,149
42777,2013-04-26,7,2,3,64,1,8.5,45,1,149
42778,2013-04-26,7,2,3,64,1,8.6,41,1,149
42779,2013-04-26,7,2,3,65,1,9.1,42,1,149
42780,2013-04-26,7,2,3,67,1,9.2,42,1,149
42781,2013-04-26,7,2,3,67,2,9.3,38,2,149
42782,2013-04-26,7,2,3,71,2,9.4,42,2,149
42783,2013-04-26,7,2,3,72,2,9.5,39,2,149
42784,2013-04-26,7,2,3,72,2,9.6,39,2,149
42785,2013-04-26,7,2,3,73,2,10.1,39,2,149
42786,2013-04-26,7,2,3,74,2,10.2,39,2,149
42787,2013-04-26,7,2,3,75,2,10.3,38,2,149
42788,2013-04-26,7,2,3,75,2,10.4,34,2,149
42789,2013-04-26,7,2,3,76,2,10.5,35,2,149
42790,2013-04-26,7,2,3,76,2,10.6,31,2,149
42791,2013-04-26,7,2,3,77,2,11.1,32,1,149
42792,2013-04-26,7,2,3,78,2,11.2,33,1,149
42793,2013-04-26,7,2,3,82,2,11.3,37,1,149
42794,2013-04-26,7,2,3,83,2,11.4,34,1,149
42795,2013-04-26,7,2,3,84,2,11.5,34,1,149
42796,2013-04-26,7,2,3,85,2,11.6,35,1,149
42797,2013-04-26,7,2,3,86,2,12.1,35,1,149
42798,2013-04-26,7,2,3,86,2,12.2,34,1,149
42799,2013-04-26,7,2,3,90,2,12.3,37,1,149
42800,2013-04-26,7,2,3,96,2,12.4,39,1,149
42801,2013-04-26,7,2,3,96,3,12.5,38,2,149
42802,2013-04-26,7,2,3,98,3,12.6,38,2,149
42803,2013-04-26,7,2,3,99,3,13.1,38,2,149
42804,2013-04-26,7,2,3,100,3,13.2,38,2,149
42805,2013-04-26,7,2,3,102,3,13.3,39,2,149
42806,2013-04-26,7,2,3,102,3,13.4,38,2,149
42807,2013-04-26,7,2,3,103,3,13.5,39,2,149
42808,2013-04-26,7,2,3,103,3,13.6,39,2,149
42809,2013-04-26,7,2,3,103,3,14.1,38,2,149
42810,2013-04-26,7,2,3,109,3,14.2,42,2,149
42811,2013-04-26,7,2,3,109,3,14.3,42,1,149
42812,2013-04-26,7,2,3,109,4,14.4,38,2,149
42813,2013-04-26,7,2,3,110,4,14.5,38,2,149
42814,2013-04-26,7,2,3,111,4,14.6,39,2,149
42815,2013-04-26,7,2,3,113,4,15.1,40,2,149
42816,2013-04-26,7,2,3,114,4,15.2,40,2,149
42817,2013-04-26,7,2,3,114,4,15.3,39,2,149
42818,2013-04-26,7,2,3,118,4,15.4,43,2,149
42819,2013-04-26,7,2,3,119,4,15.5,43,2,149
42820,2013-04-26,7,2,3,120,4,15.6,44,2,149
42821,2013-04-26,7,2,3,121,4,16.1,44,2,149
42822,2013-04-26,7,2,3,122,4,16.2,44,2,149
42823,2013-04-26,7,2,3,123,4,16.3,41,2,149
42824,2013-04-26,7,2,3,124,4,16.4,41,2,149
42825,2013-04-26,7,2,3,125,4,16.5,41,2,149
42826,2013-04-26,7,2,3,126,4,16.6,41,2,149
42827,2013-04-26,7,2,3,127,4,17.1,41,2,149
42828,2013-04-26,7,2,3,127,5,17.2,41,3,149
42829,2013-04-26,7,2,3,127,5,17.3,37,3,149
42830,2013-04-26,7,2,3,128,5,17.4,32,3,149
42831,2013-04-26,7,2,3,128,5,17.5,32,2,149
42832,2013-04-26,7,2,3,129,5,17.6,31,2,149
42833,2013-04-26,7,2,3,129,5,18.1,30,2,149
42834,2013-04-26,7,2,3,129,5,18.2,29,2,149
42835,2013-04-26,7,2,3,130,5,18.3,28,2,149
42836,2013-04-26,7,2,3,131,5,18.4,29,2,149
42837,2013-04-26,7,2,3,131,5,18.5,28,2,149
42838,2013-04-26,7,2,3,131,6,18.6,28,3,149
42839,2013-04-26,7,2,3,135,6,19.1,32,3,149
42840,2013-04-26,7,2,3,141,6,19.2,32,3,149
42841,2013-04-26,7,2,3,142,6,19.3,33,3,149
42842,2013-04-26,7,2,3,142,6,19.4,33,2,149
42843,2013-04-26,7,2,3,143,6,19.5,33,2,149
42844,2013-04-26,7,2,3,149,6,19.6,38,2,149
42875,2013-04-27,23,7,5,19,5,5.1,19,5,144
42876,2013-04-27,23,7,5,19,5,5.2,19,5,144
42877,2013-04-27,23,7,5,20,5,5.3,18,5,144
42878,2013-04-27,23,7,5,21,5,5.3,19,5,144
42879,2013-04-27,23,7,5,25,5,5.4,23,4,144
42880,2013-04-27,23,7,5,25,5,5.5,23,4,144
42881,2013-04-27,23,7,5,29,5,5.6,23,4,144
42882,2013-04-27,23,7,5,29,6,6.1,23,5,144
42883,2013-04-27,23,7,5,30,6,6.1,24,5,144
42884,2013-04-27,23,7,5,31,6,6.1,25,4,144
42885,2013-04-27,23,7,5,31,6,6.2,24,4,144
42886,2013-04-27,23,7,5,32,6,6.3,25,3,144
42887,2013-04-27,23,7,5,33,6,6.3,25,3,144
42888,2013-04-27,23,7,5,37,6,6.4,29,3,144
42889,2013-04-27,23,7,5,37,6,6.5,27,3,144
42890,2013-04-27,23,7,5,38,6,6.6,28,3,144
42891,2013-04-27,23,7,5,39,6,7.1,29,3,144
42892,2013-04-27,23,7,5,39,6,7.2,25,3,144
42893,2013-04-27,23,7,5,39,6,7.3,24,3,144
42894,2013-04-27,23,7,5,43,6,7.4,28,3,144
42895,2013-04-27,23,7,5,44,6,7.5,29,3,144
42896,2013-04-27,23,7,5,46,6,7.6,31,2,144
42897,2013-04-27,23,7,5,46,6,8.1,31,2,144
42898,2013-04-27,23,7,5,47,6,8.1,32,2,144
42899,2013-04-27,23,7,5,51,6,8.2,36,2,144
42900,2013-04-27,23,7,5,51,6,8.3,32,2,144
42901,2013-04-27,23,7,5,52,6,8.3,33,2,144
42902,2013-04-27,23,7,5,52,6,8.4,33,1,144
42903,2013-04-27,23,7,5,53,6,8.5,34,1,144
42904,2013-04-27,23,7,5,57,6,8.6,38,1,144
42905,2013-04-27,23,7,5,57,6,9.1,38,1,144
42906,2013-04-27,23,7,5,57,6,9.2,38,1,144
42907,2013-04-27,23,7,5,58,6,9.3,38,1,144
42908,2013-04-27,23,7,5,59,6,9.4,38,1,144
42909,2013-04-27,23,7,5,60,6,9.5,35,1,144
42910,2013-04-27,23,7,5,64,6,9.6,39,1,144
42911,2013-04-27,23,7,5,64,6,10.1,35,1,144
42912,2013-04-27,23,7,5,64,6,10.2,35,0,144
42913,2013-04-27,23,7,5,66,6,10.3,36,0,144
42914,2013-04-27,23,7,5,68,6,10.4,37,0,144
42915,2013-04-27,23,7,5,69,6,10.5,38,0,144
42916,2013-04-27,23,7,5,70,6,10.6,38,0,144
42917,2013-04-27,23,7,5,70,6,11.1,37,0,144
42918,2013-04-27,23,7,5,70,6,11.2,33,0,144
42919,2013-04-27,23,7,5,72,6,11.3,35,0,144
42920,2013-04-27,23,7,5,73,6,11.4,35,0,144
42921,2013-04-27,23,7,5,73,6,11.5,34,0,144
42922,2013-04-27,23,7,5,74,6,11.5,35,0,144
42923,2013-04-27,23,7,5,74,6,11.6,35,0,144
42924,2013-04-27,23,7,5,74,6,12.1,31,0,144
42925,2013-04-27,23,7,5,75,6,12.2,31,0,144
42926,2013-04-27,23,7,5,76,6,12.3,30,0,144
42927,2013-04-27,23,7,5,76,6,12.4,30,0,144
42928,2013-04-27,23,7,5,82,6,12.5,35,0,144
42929,2013-04-27,23,7,5,83,6,12.6,32,0,144
42930,2013-04-27,23,7,5,84,6,13.1,33,0,144
42931,2013-04-27,23,7,5,84,6,13.2,32,0,144
42932,2013-04-27,23,7,5,84,6,13.3,32,0,144
42933,2013-04-27,23,7,5,85,6,13.4,32,0,144
42934,2013-04-27,23,7,5,86,6,13.5,29,0,144
42935,2013-04-27,23,7,5,87,6,13.6,30,0,144
42936,2013-04-27,23,7,5,87,7,14.1,30,1,144
42937,2013-04-27,23,7,5,87,7,14.2,29,1,144
42938,2013-04-27,23,7,5,89,7,14.3,30,1,144
42939,2013-04-27,23,7,5,90,7,14.4,30,1,144
42940,2013-04-27,23,7,5,92,7,14.5,28,1,144
42941,2013-04-27,23,7,5,92,7,14.6,28,1,144
42942,2013-04-27,23,7,5,93,7,15.0,29,1,144
42943,2013-04-27,23,7,5,93,7,15.1,27,1,144
42944,2013-04-27,23,7,5,93,7,15.2,25,1,144
42945,2013-04-27,23,7,5,94,7,15.3,25,1,144
42946,2013-04-27,23,7,5,95,7,15.4,25,1,144
42947,2013-04-27,23,7,5,99,7,15.5,29,1,144
42948,2013-04-27,23,7,5,99,7,15.6,29,1,144
42949,2013-04-27,23,7,5,101,7,16.1,29,1,144
42950,2013-04-27,23,7,5,105,7,16.2,32,1,144
42951,2013-04-27,23,7,5,105,7,16.3,32,1,144
42952,2013-04-27,23,7,5,106,7,16.4,32,1,144
42953,2013-04-27,23,7,5,107,7,16.5,33,1,144
42954,2013-04-27,23,7,5,108,7,16.6,34,1,144
42955,2013-04-27,23,7,5,110,7,17.1,35,1,144
42956,2013-04-27,23,7,5,111,7,17.2,35,1,144
42957,2013-04-27,23,7,5,113,7,17.3,37,1,144
42958,2013-04-27,23,7,5,114,7,17.4,32,1,144
42959,2013-04-27,23,7,5,114,8,17.5,31,2,144
42960,2013-04-27,23,7,5,118,8,17.6,34,2,144
42961,2013-04-27,23,7,5,119,8,18.1,35,2,144
42962,2013-04-27,23,7,5,121,8,18.2,37,2,144
42963,2013-04-27,23,7,5,125,8,18.3,40,2,144
42964,2013-04-27,23,7,5,126,8,18.4,40,2,144
42965,2013-04-27,23,7,5,127,8,18.5,40,2,144
42966,2013-04-27,23,7,5,127,9,18.6,40,2,144
42967,2013-04-27,23,7,5,127,9,19.1,40,2,144
42968,2013-04-27,23,7,5,131,9,19.2,42,2,144
42969,2013-04-27,23,7,5,131,9,19.3,41,2,144
42970,2013-04-27,23,7,5,132,9,19.3,40,2,144
42971,2013-04-27,23,7,5,134,9,19.4,42,2,144
42972,2013-04-27,23,7,5,140,9,19.5,47,2,144
42973,2013-04-27,23,7,5,144,9,19.6,51,2,144
43005,2013-04-27,30,4,6,38,1,5.1,38,1,194
43006,2013-04-27,30,4,6,42,1,5.2,41,1,194
43007,2013-04-27,30,4,6,46,1,5.3,43,1,194
43008,2013-04-27,30,4,6,46,1,5.4,39,1,194
43009,2013-04-27,30,4,6,48,1,5.5,41,1,194
43010,2013-04-27,30,4,6,52,1,5.6,45,1,194
43011,2013-04-27,30,4,6,53,1,6.1,45,1,194
43012,2013-04-27,30,4,6,54,1,6.2,45,1,194
43013,2013-04-27,30,4,6,55,1,6.3,45,1,194
43014,2013-04-27,30,4,6,56,1,6.4,46,1,194
43015,2013-04-27,30,4,6,57,1,6.5,45,1,194
43016,2013-04-27,30,4,6,59,1,6.6,47,1,194
43017,2013-04-27,30,4,6,65,1,7.1,49,1,194
43018,2013-04-27,30,4,6,66,1,7.2,50,1,194
43019,2013-04-27,30,4,6,66,1,7.3,50,1,194
43020,2013-04-27,30,4,6,66,1,7.4,46,1,194
43021,2013-04-27,30,4,6,66,1,7.5,42,1,194
43022,2013-04-27,30,4,6,67,1,7.6,39,1,194
43023,2013-04-27,30,4,6,73,1,8.1,44,1,194
43024,2013-04-27,30,4,6,77,1,8.2,48,1,194
43025,2013-04-27,30,4,6,77,1,8.3,48,1,194
43026,2013-04-27,30,4,6,83,1,8.4,54,0,194
43027,2013-04-27,30,4,6,84,1,8.5,54,0,194
43028,2013-04-27,30,4,6,86,1,8.6,55,0,194
43029,2013-04-27,30,4,6,92,1,9.1,60,0,194
43030,2013-04-27,30,4,6,93,1,9.2,61,0,194
43031,2013-04-27,30,4,6,93,1,9.3,60,0,194
43032,2013-04-27,30,4,6,94,1,9.4,57,0,194
43033,2013-04-27,30,4,6,95,1,9.5,58,0,194
43034,2013-04-27,30,4,6,97,1,9.6,59,0,194
43035,2013-04-27,30,4,6,97,2,10.1,59,1,194
43036,2013-04-27,30,4,6,101,2,10.2,59,1,194
43037,2013-04-27,30,4,6,102,2,10.3,56,1,194
43038,2013-04-27,30,4,6,103,2,10.4,57,1,194
43039,2013-04-27,30,4,6,104,2,10.5,56,1,194
43040,2013-04-27,30,4,6,106,2,10.6,54,1,194
43041,2013-04-27,30,4,6,107,2,11.1,54,1,194
43042,2013-04-27,30,4,6,107,2,11.2,53,1,194
43043,2013-04-27,30,4,6,108,2,11.3,53,1,194
43044,2013-04-27,30,4,6,108,2,11.4,52,1,194
43045,2013-04-27,30,4,6,109,2,11.5,52,1,194
43046,2013-04-27,30,4,6,110,2,11.6,51,1,194
43047,2013-04-27,30,4,6,111,2,12.1,46,1,194
43048,2013-04-27,30,4,6,112,2,12.2,46,1,194
43049,2013-04-27,30,4,6,116,2,12.3,50,1,194
43050,2013-04-27,30,4,6,117,2,12.4,51,1,194
43051,2013-04-27,30,4,6,118,3,12.5,52,2,194
43052,2013-04-27,30,4,6,119,3,12.6,52,2,194
43053,2013-04-27,30,4,6,119,3,13.1,46,2,194
43054,2013-04-27,30,4,6,120,3,13.2,43,2,194
43055,2013-04-27,30,4,6,120,3,13.3,43,2,194
43056,2013-04-27,30,4,6,120,3,13.4,37,2,194
43057,2013-04-27,30,4,6,121,3,13.5,37,2,194
43058,2013-04-27,30,4,6,125,3,13.6,39,2,194
43059,2013-04-27,30,4,6,131,3,14.1,39,2,194
43060,2013-04-27,30,4,6,133,3,14.2,40,2,194
43061,2013-04-27,30,4,6,135,3,14.3,42,2,194
43062,2013-04-27,30,4,6,136,3,14.4,42,2,194
43063,2013-04-27,30,4,6,137,3,14.5,42,2,194
43064,2013-04-27,30,4,6,143,3,14.6,46,2,194
43065,2013-04-27,30,4,6,147,3,15.1,50,1,194
43066,2013-04-27,30,4,6,148,3,15.1,47,1,194
43067,2013-04-27,30,4,6,150,3,15.2,48,1,194
43068,2013-04-27,30,4,6,150,3,15.3,47,1,194
43069,2013-04-27,30,4,6,150,3,15.4,46,1,194
43070,2013-04-27,30,4,6,150,3,15.5,44,1,194
43071,2013-04-27,30,4,6,151,3,15.6,44,1,194
43072,2013-04-27,30,4,6,152,3,16.1,45,1,194
43073,2013-04-27,30,4,6,153,3,16.1,45,1,194
43074,2013-04-27,30,4,6,157,3,16.2,49,1,194
43075,2013-04-27,30,4,6,163,3,16.3,54,1,194
43076,2013-04-27,30,4,6,163,3,16.4,53,1,194
43077,2013-04-27,30,4,6,167,3,16.5,56,1,194
43078,2013-04-27,30,4,6,168,3,16.6,56,1,194
43079,2013-04-27,30,4,6,169,3,17.1,53,1,194
43080,2013-04-27,30,4,6,169,4,17.2,52,2,194
43081,2013-04-27,30,4,6,169,5,17.3,51,2,194
43082,2013-04-27,30,4,6,169,6,17.4,50,3,194
43083,2013-04-27,30,4,6,169,6,17.5,50,3,194
43084,2013-04-27,30,4,6,170,6,17.6,50,3,194
43085,2013-04-27,30,4,6,172,6,18.1,52,3,194
43086,2013-04-27,30,4,6,176,6,18.2,56,3,194
43087,2013-04-27,30,4,6,177,6,18.3,56,3,194
43088,2013-04-27,30,4,6,178,6,18.4,53,3,194
43089,2013-04-27,30,4,6,182,6,18.5,51,3,194
43090,2013-04-27,30,4,6,186,6,18.6,53,3,194
43091,2013-04-27,30,4,6,187,6,19.1,52,3,194
43092,2013-04-27,30,4,6,187,7,19.2,51,4,194
43093,2013-04-27,30,4,6,187,7,19.3,50,4,194
43094,2013-04-27,30,4,6,193,7,19.4,50,4,194
43095,2013-04-27,30,4,6,194,7,19.5,47,4,194
43096,2013-04-27,30,4,6,194,7,19.6,46,4,194
43128,2013-04-28,14,0,3,53,0,5.1,52,0,200
43129,2013-04-28,14,0,3,56,0,5.2,53,0,200
43130,2013-04-28,14,0,3,60,0,5.3,55,0,200
43131,2013-04-28,14,0,3,66,0,5.4,61,0,200
43132,2013-04-28,14,0,3,67,0,5.5,61,0,200
43133,2013-04-28,14,0,3,67,0,5.6,61,0,200
43134,2013-04-28,14,0,3,68,0,6.1,62,0,200
43135,2013-04-28,14,0,3,69,0,6.2,63,0,200
43136,2013-04-28,14,0,3,70,0,6.3,60,0,200
43137,2013-04-28,14,0,3,70,0,6.4,60,0,200
43138,2013-04-28,14,0,3,71,0,6.5,60,0,200
43139,2013-04-28,14,0,3,72,0,6.6,59,0,200
43140,2013-04-28,14,0,3,73,0,7.1,60,0,200
43141,2013-04-28,14,0,3,79,0,7.2,62,0,200
43142,2013-04-28,14,0,3,80,0,7.3,59,0,200
43143,2013-04-28,14,0,3,84,0,7.4,63,0,200
43144,2013-04-28,14,0,3,85,0,7.5,60,0,200
43145,2013-04-28,14,0,3,86,0,7.6,61,0,200
43146,2013-04-28,14,0,3,88,0,8.1,59,0,200
43147,2013-04-28,14,0,3,89,0,8.2,56,0,200
43148,2013-04-28,14,0,3,90,0,8.3,57,0,200
43149,2013-04-28,14,0,3,91,0,8.4,57,0,200
43150,2013-04-28,14,0,3,92,0,8.5,52,0,200
43151,2013-04-28,14,0,3,96,0,8.6,56,0,200
43152,2013-04-28,14,0,3,97,0,9.1,57,0,200
43153,2013-04-28,14,0,3,99,0,9.2,55,0,200
43154,2013-04-28,14,0,3,101,0,9.3,53,0,200
43155,2013-04-28,14,0,3,102,0,9.4,54,0,200
43156,2013-04-28,14,0,3,102,0,9.5,54,0,200
43157,2013-04-28,14,0,3,103,0,9.6,54,0,200
43158,2013-04-28,14,0,3,103,1,10.1,50,1,200
43159,2013-04-28,14,0,3,104,1,10.2,48,1,200
43160,2013-04-28,14,0,3,105,1,10.3,45,1,200
43161,2013-04-28,14,0,3,105,1,10.4,39,1,200
43162,2013-04-28,14,0,3,105,1,10.5,38,1,200
43163,2013-04-28,14,0,3,106,1,10.6,39,1,200
43164,2013-04-28,14,0,3,107,1,11.1,39,1,200
43165,2013-04-28,14,0,3,107,1,11.2,38,1,200
43166,2013-04-28,14,0,3,108,1,11.3,38,1,200
43167,2013-04-28,14,0,3,112,1,11.4,42,1,200
43168,2013-04-28,14,0,3,112,1,11.5,41,1,200
43169,2013-04-28,14,0,3,114,1,11.6,42,1,200
43170,2013-04-28,14,0,3,115,1,12.1,42,1,200
43171,2013-04-28,14,0,3,117,1,12.2,38,1,200
43172,2013-04-28,14,0,3,121,1,12.3,41,1,200
43173,2013-04-28,14,0,3,122,1,12.4,38,1,200
43174,2013-04-28,14,0,3,123,1,12.5,38,1,200
43175,2013-04-28,14,0,3,127,1,12.6,41,1,200
43176,2013-04-28,14,0,3,133,1,13.1,45,1,200
43177,2013-04-28,14,0,3,134,1,13.2,45,1,200
43178,2013-04-28,14,0,3,134,1,13.3,44,1,200
43179,2013-04-28,14,0,3,134,1,13.4,43,1,200
43180,2013-04-28,14,0,3,135,1,13.5,43,1,200
43181,2013-04-28,14,0,3,139,1,13.6,43,1,200
43182,2013-04-28,14,0,3,140,1,14.1,43,1,200
43183,2013-04-28,14,0,3,141,1,14.2,42,1,200
43184,2013-04-28,14,0,3,142,1,14.3,41,1,200
43185,2013-04-28,14,0,3,143,1,14.4,41,1,200
43186,2013-04-28,14,0,3,145,1,14.5,43,1,200
43187,2013-04-28,14,0,3,151,1,14.6,48,1,200
43188,2013-04-28,14,0,3,152,1,15.1,49,0,200
43189,2013-04-28,14,0,3,153,1,15.2,49,0,200
43190,2013-04-28,14,0,3,157,1,15.3,52,0,200
43191,2013-04-28,14,0,3,158,1,15.4,53,0,200
43192,2013-04-28,14,0,3,158,2,15.5,53,1,200
43193,2013-04-28,14,0,3,158,2,15.6,52,1,200
43194,2013-04-28,14,0,3,162,2,16.1,55,1,200
43195,2013-04-28,14,0,3,164,2,16.2,57,1,200
43196,2013-04-28,14,0,3,165,2,16.3,57,1,200
43197,2013-04-28,14,0,3,165,2,16.4,53,1,200
43198,2013-04-28,14,0,3,166,2,16.5,54,1,200
43199,2013-04-28,14,0,3,168,2,16.6,54,1,200
43200,2013-04-28,14,0,3,169,2,17.1,54,1,200
43201,2013-04-28,14,0,3,171,2,17.2,54,1,200
43202,2013-04-28,14,0,3,172,2,17.3,51,1,200
43203,2013-04-28,14,0,3,173,2,17.3,51,1,200
43204,2013-04-28,14,0,3,174,2,17.4,51,1,200
43205,2013-04-28,14,0,3,175,2,17.5,48,1,200
43206,2013-04-28,14,0,3,179,2,17.6,46,1,200
43207,2013-04-28,14,0,3,180,2,18.1,46,1,200
43208,2013-04-28,14,0,3,181,2,18.2,47,1,200
43209,2013-04-28,14,0,3,182,2,18.3,48,1,200
43210,2013-04-28,14,0,3,183,2,18.4,48,1,200
43211,2013-04-28,14,0,3,187,2,18.5,48,1,200
43212,2013-04-28,14,0,3,188,2,18.6,48,1,200
43213,2013-04-28,14,0,3,189,2,19.1,48,1,200
43214,2013-04-28,14,0,3,190,3,19.2,48,2,200
43215,2013-04-28,14,0,3,192,3,19.3,49,2,200
43216,2013-04-28,14,0,3,193,3,19.4,48,2,200
43217,2013-04-28,14,0,3,194,3,19.5,43,2,200
43218,2013-04-28,14,0,3,200,3,19.6,48,2,200
43380,2013-04-29,23,6,5,49,1,5.1,40,1,171
43381,2013-04-29,23,6,5,50,1,5.2,41,1,171
43382,2013-04-29,23,6,5,52,1,5.3,39,1,171
43383,2013-04-29,23,6,5,53,1,5.4,39,1,171
43384,2013-04-29,23,6,5,54,1,5.5,39,1,171
43385,2013-04-29,23,6,5,55,1,5.6,40,1,171
43386,2013-04-29,23,6,5,56,1,6.1,37,1,171
43387,2013-04-29,23,6,5,56,1,6.2,34,1,171
43388,2013-04-29,23,6,5,57,1,6.3,35,1,171
43389,2013-04-29,23,6,5,59,1,6.4,37,1,171
43390,2013-04-29,23,6,5,60,1,6.5,38,1,171
43391,2013-04-29,23,6,5,61,1,6.6,35,1,171
43392,2013-04-29,23,6,5,63,1,7.1,33,1,171
43393,2013-04-29,23,6,5,64,1,7.2,34,1,171
43394,2013-04-29,23,6,5,65,1,7.3,33,1,171
43395,2013-04-29,23,6,5,66,1,7.4,33,1,171
43396,2013-04-29,23,6,5,66,1,7.5,27,1,171
43397,2013-04-29,23,6,5,66,2,7.6,23,2,171
43398,2013-04-29,23,6,5,66,2,8.1,23,2,171
43399,2013-04-29,23,6,5,66,2,8.2,23,2,171
43400,2013-04-29,23,6,5,67,2,8.3,23,2,171
